Target_id,Gene_symbol,Gene_alias_name,Protein_name,Type_of_gene,TTD_target_type,Organism,Taxonomy_id ,Map_location,Chromosome,Entrez_id,OMIM_id,HGNC_id,Ensembl_id,MGI_id,TTD_id
HBTAR009636,WLS,C1orf139; EVI; GPR177; MRP; mig-14,Wnt ligand secretion mediator,protein-coding,NA,Homo sapiens,9606,1p31.3,1,79971,611514,30238,ENSG00000116729,NA,NA
HBTAR009637,ZNF442,NA,zinc finger protein 442,protein-coding,NA,Homo sapiens,9606,19p13.2,19,79973,NA,20877,ENSG00000198342,NA,NA
HBTAR009638,CPED1,C7orf58,cadherin like and PC-esterase domain containing 1,protein-coding,NA,Homo sapiens,9606,7q31.31,7,79974,NA,26159,ENSG00000106034,NA,NA
HBTAR009639,TRMT2B,CXorf34; dJ341D10.3,tRNA methyltransferase 2 homolog B,protein-coding,NA,Homo sapiens,9606,Xq22.1,X,79979,NA,25748,ENSG00000188917,NA,NA
HBTAR009640,DNAJB14,EGNR9427; PRO34683,DnaJ heat shock protein family (Hsp40) member B14,protein-coding,NA,Homo sapiens,9606,4q23,4,79982,617487,25881,ENSG00000164031,NA,NA
HBTAR009641,POF1B,POF; POF2B,POF1B actin binding protein,protein-coding,NA,Homo sapiens,9606,Xq21.1,X,79983,300603,13711,ENSG00000124429,NA,NA
HBTAR009642,SVEP1,C9orf13; CCP22; POLYDOM; SEL-OB; SELOB,"sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1",protein-coding,NA,Homo sapiens,9606,9q31.3,9,79987,611691,15985,ENSG00000165124,NA,NA
HBTAR009643,STN1,AAF-44; AAF44; OBFC1; RPA-32; bA541N10.2,STN1 subunit of CST complex,protein-coding,NA,Homo sapiens,9606,10q24.33,10,79991,613128,26200,ENSG00000107960,NA,NA
HBTAR009644,ELOVL7,NA,ELOVL fatty acid elongase 7,protein-coding,NA,Homo sapiens,9606,5q12.1,5,79993,614451,26292,ENSG00000164181,NA,NA
HBTAR009645,ANKRD53,NA,ankyrin repeat domain 53,protein-coding,NA,Homo sapiens,9606,2p13.3,2,79998,617009,25691,ENSG00000144031,NA,NA
HBTAR009646,ESRP2,RBM35B,epithelial splicing regulatory protein 2,protein-coding,NA,Homo sapiens,9606,16q22.1,16,80004,612960,26152,ENSG00000103067,NA,NA
HBTAR009647,DOCK5,NA,dedicator of cytokinesis 5,protein-coding,NA,Homo sapiens,9606,8p21.2,8,80005,616904,23476,ENSG00000147459,NA,NA
HBTAR009648,C10orf88,PAAT,chromosome 10 open reading frame 88,protein-coding,NA,Homo sapiens,9606,10q26.13,10,80007,NA,25822,ENSG00000119965,NA,NA
HBTAR009649,TMEM156,NA,transmembrane protein 156,protein-coding,NA,Homo sapiens,9606,4p14,4,80008,NA,26260,ENSG00000121895,NA,NA
HBTAR009650,RMI1,BLAP75; C9orf76; FAAP75,RecQ mediated genome instability 1,protein-coding,NA,Homo sapiens,9606,9q21.32,9,80010,610404,25764,ENSG00000178966,NA,NA
HBTAR009651,PHC3,EDR3; HPH3,polyhomeotic homolog 3,protein-coding,NA,Homo sapiens,9606,3q26.2,3,80012,NA,15682,ENSG00000173889,NA,NA
HBTAR009652,WWC2,BOMB,WW and C2 domain containing 2,protein-coding,NA,Homo sapiens,9606,4q35.1,4,80014,NA,24148,ENSG00000151718,NA,NA
HBTAR009653,FOXRED2,ERFAD,FAD dependent oxidoreductase domain containing 2,protein-coding,NA,Homo sapiens,9606,22q12.3,22,80020,613777,26264,ENSG00000100350,NA,NA
HBTAR009654,SLC8B1,NCKX6; NCLX; SLC24A6,solute carrier family 8 member B1,protein-coding,Research target,Homo sapiens,9606,12q24.13,12,80024,609841,26175,ENSG00000089060,NA,T32232
HBTAR009655,PANK2,C20orf48; HARP; HSS; NBIA1; PKAN,pantothenate kinase 2,protein-coding,NA,Homo sapiens,9606,20p13,20,80025,606157,15894,ENSG00000125779,NA,NA
HBTAR009656,SEMA6D,NA,semaphorin 6D,protein-coding,NA,Homo sapiens,9606,15q21.1,15,80031,609295,16770,ENSG00000137872,NA,NA
HBTAR009657,ZNF556,NA,zinc finger protein 556,protein-coding,NA,Homo sapiens,9606,19p13.3,19,80032,NA,25669,ENSG00000172000,NA,NA
HBTAR009658,TRPM3,GON-2; LTRPC3; MLSN2,transient receptor potential cation channel subfamily M member 3,protein-coding,Research target,Homo sapiens,9606,9q21.12-q21.13,9,80036,608961,17992,ENSG00000083067,NA,T69184
HBTAR009659,FAM106A,NA,family with sequence similarity 106 member A,protein-coding,NA,Homo sapiens,9606,17p11.2,17,80039,NA,25682,ENSG00000273018,NA,NA
HBTAR009660,PGAP1,Bst1; ISPD3024; MRT42; SPG67,post-GPI attachment to proteins inositol deacylase 1,protein-coding,NA,Homo sapiens,9606,2q33.1,2,80055,611655,25712,ENSG00000197121,NA,NA
HBTAR009661,LRRTM4,NA,leucine rich repeat transmembrane neuronal 4,protein-coding,NA,Homo sapiens,9606,2p12,2,80059,610870,19411,ENSG00000176204,NA,NA
HBTAR009662,CCDC15,NA,coiled-coil domain containing 15,protein-coding,NA,Homo sapiens,9606,11q24.2,11,80071,NA,25798,ENSG00000149548,NA,NA
HBTAR009663,ZNF606,ZNF328,zinc finger protein 606,protein-coding,NA,Homo sapiens,9606,19q13.43,19,80095,613905,25879,ENSG00000166704,NA,NA
HBTAR009664,ZFP2,ZNF751; zfp-2,ZFP2 zinc finger protein,protein-coding,NA,Homo sapiens,9606,5q35.3,5,80108,NA,26138,ENSG00000198939,NA,NA
HBTAR009665,ZNF614,NA,zinc finger protein 614,protein-coding,NA,Homo sapiens,9606,19q13.41,19,80110,NA,24722,ENSG00000142556,NA,NA
HBTAR009666,BICC1,BICC; CYSRD,BicC family RNA binding protein 1,protein-coding,NA,Homo sapiens,9606,10q21.1,10,80114,614295,19351,ENSG00000122870,NA,NA
HBTAR009667,BAIAP2L2,NA,BAR/IMD domain containing adaptor protein 2 like 2,protein-coding,NA,Homo sapiens,9606,22q13.1,22,80115,617536,26203,ENSG00000128298,NA,NA
HBTAR009668,ARL14,ARF7,ADP ribosylation factor like GTPase 14,protein-coding,NA,Homo sapiens,9606,3q25.33,3,80117,614439,22974,ENSG00000179674,NA,NA
HBTAR009669,PIF1,C15orf20; PIF,PIF1 5'-to-3' DNA helicase,protein-coding,NA,Homo sapiens,9606,15q22.31,15,80119,610953,26220,ENSG00000140451,NA,NA
HBTAR009670,VCPIP1,DUBA3; VCIP135,valosin containing protein interacting protein 1,protein-coding,NA,Homo sapiens,9606,8q13.1,8,80124,611745,30897,ENSG00000175073,NA,NA
HBTAR009671,CCDC170,C6orf97; bA282P11.1,coiled-coil domain containing 170,protein-coding,NA,Homo sapiens,9606,6q25.1,6,80129,NA,21177,ENSG00000120262,NA,NA
HBTAR009672,LRRC8E,NA,leucine rich repeat containing 8 VRAC subunit E,protein-coding,NA,Homo sapiens,9606,19p13.2,19,80131,612891,26272,ENSG00000171017,NA,NA
HBTAR009673,MROH9,ARMC11; C1orf129,maestro heat like repeat family member 9,protein-coding,NA,Homo sapiens,9606,1q24.3,1,80133,NA,26287,ENSG00000117501,NA,NA
HBTAR009674,ZNF703,NLZ1; ZEPPO1; ZNF503L; ZPO1,zinc finger protein 703,protein-coding,NA,Homo sapiens,9606,8p11.23,8,80139,617045,25883,ENSG00000183779,NA,NA
HBTAR009675,PTGES2,C9orf15; GBF-1; GBF1; PGES2; mPGES-2,prostaglandin E synthase 2,protein-coding,NA,Homo sapiens,9606,9q34.11,9,80142,608152,17822,ENSG00000148334,NA,NA
HBTAR009676,UXS1,SDR6E1; UGD,UDP-glucuronate decarboxylase 1,protein-coding,NA,Homo sapiens,9606,2q12.2,2,80146,609749,17729,ENSG00000115652,NA,NA
HBTAR009677,ASRGL1,ALP; ALP1; CRASH,asparaginase and isoaspartyl peptidase 1,protein-coding,Successful target,Homo sapiens,9606,11q12.3,11,80150,609212,16448,ENSG00000162174,NA,T78277
HBTAR009678,EDC3,LSM16; MRT50; YJDC; YJEFN2; hYjeF_N2-15q23,enhancer of mRNA decapping 3,protein-coding,NA,Homo sapiens,9606,15q24.1,15,80153,609842,26114,ENSG00000179151,NA,NA
HBTAR009679,NAA15,Ga19; MRD50; NARG1; NAT1P; NATH; TBDN; TBDN100,"N-alpha-acetyltransferase 15, NatA auxiliary subunit",protein-coding,NA,Homo sapiens,9606,4q31.1,4,80155,608000,30782,ENSG00000164134,NA,NA
HBTAR009680,CWH43,CWH43-C; PGAP2IP,cell wall biogenesis 43 C-terminal homolog,protein-coding,NA,Homo sapiens,9606,4p11,4,80157,618561,26133,ENSG00000109182,NA,NA
HBTAR009681,PGGHG,ATHL1,protein-glucosylgalactosylhydroxylysine glucosidase,protein-coding,NA,Homo sapiens,9606,11p15.5,11,80162,617032,26210,ENSG00000142102,NA,NA
HBTAR009682,MOGAT2,DGAT2L5; DGAT2L5.; MGAT2; hDC5,monoacylglycerol O-acyltransferase 2,protein-coding,NA,Homo sapiens,9606,11q13.5,11,80168,610270,23248,ENSG00000166391,NA,NA
HBTAR009683,CTC1,AAF-132; AAF132; C17orf68; CRMCC; tmp494178,CST telomere replication complex component 1,protein-coding,NA,Homo sapiens,9606,17p13.1,17,80169,613129,26169,ENSG00000178971,NA,NA
HBTAR009684,IFT74,CCDC2; CMG-1; CMG1,intraflagellar transport 74,protein-coding,NA,Homo sapiens,9606,9p21.2,9,80173,608040,21424,ENSG00000096872,NA,NA
HBTAR009685,SPSB1,SSB-1; SSB1,splA/ryanodine receptor domain and SOCS box containing 1,protein-coding,NA,Homo sapiens,9606,1p36.22,1,80176,611657,30628,ENSG00000171621,NA,NA
HBTAR009686,RUBCNL,C13orf18; KIAA0226L; PACER,rubicon like autophagy enhancer,protein-coding,NA,Homo sapiens,9606,13q14.13,13,80183,NA,20420,ENSG00000102445,NA,NA
HBTAR009687,CEP290,3H11Ag; BBS14; CT87; JBTS5; LCA10; MKS4; NPHP6; POC3; SLSN6; rd16,centrosomal protein 290,protein-coding,NA,Homo sapiens,9606,12q21.32,12,80184,610142,29021,ENSG00000198707,NA,NA
HBTAR009688,TMEM134,NA,transmembrane protein 134,protein-coding,NA,Homo sapiens,9606,11q13.2,11,80194,NA,26142,ENSG00000172663,NA,NA
HBTAR009689,HKDC1,NA,hexokinase domain containing 1,protein-coding,NA,Homo sapiens,9606,10q22.1,10,80201,617221,23302,ENSG00000156510,NA,NA
HBTAR009690,FBXO11,FBX11; IDDFBA; PRMT9; UBR6; UG063H01; VIT1,F-box protein 11,protein-coding,Research target,Homo sapiens,9606,2p16.3,2,80204,607871,13590,ENSG00000138081,NA,T11203
HBTAR009691,CHD9,AD013; CHD-9; CReMM; KISH2; PRIC320,chromodomain helicase DNA binding protein 9,protein-coding,NA,Homo sapiens,9606,16q12.2,16,80205,616936,25701,ENSG00000177200,NA,NA
HBTAR009692,FHOD3,FHOS2; Formactin2,formin homology 2 domain containing 3,protein-coding,NA,Homo sapiens,9606,18q12.2,18,80206,609691,26178,ENSG00000134775,NA,NA
HBTAR009693,ARMC9,ARM; JBTS30; KU-MEL-1; NS21,armadillo repeat containing 9,protein-coding,NA,Homo sapiens,9606,2q37.1,2,80210,617612,20730,ENSG00000135931,NA,NA
HBTAR009694,CCDC92,NA,coiled-coil domain containing 92,protein-coding,NA,Homo sapiens,9606,12q24.31,12,80212,NA,29563,ENSG00000119242,NA,NA
HBTAR009695,TM2D3,BLP2,TM2 domain containing 3,protein-coding,NA,Homo sapiens,9606,15q26.3,15,80213,610014,24128,ENSG00000184277,NA,NA
HBTAR009696,ALPK1,8430410J10Rik; LAK,alpha kinase 1,protein-coding,NA,Homo sapiens,9606,4q25,4,80216,607347,20917,ENSG00000073331,NA,NA
HBTAR009697,NAA50,MAK3; NAT13; NAT13P; NAT5; NAT5P; SAN; hNaa50p,"N-alpha-acetyltransferase 50, NatE catalytic subunit",protein-coding,NA,Homo sapiens,9606,3q13.31,3,80218,610834,29533,ENSG00000121579,NA,NA
HBTAR009698,COQ10B,NA,coenzyme Q10B,protein-coding,NA,Homo sapiens,9606,2q33.1,2,80219,NA,25819,ENSG00000115520,NA,NA
HBTAR009699,ACSF2,ACSMW; AVYV493,acyl-CoA synthetase family member 2,protein-coding,NA,Homo sapiens,9606,17q21.33,17,80221,610465,26101,ENSG00000167107,NA,NA
HBTAR009700,TARS2,COXPD21; TARSL1; thrRS,"threonyl-tRNA synthetase 2, mitochondrial",protein-coding,NA,Homo sapiens,9606,1q21.2,1,80222,612805,30740,ENSG00000143374,NA,NA
HBTAR009701,RAB11FIP1,NOEL1A; RCP; rab11-FIP1,RAB11 family interacting protein 1,protein-coding,NA,Homo sapiens,9606,8p11.23,8,80223,608737,30265,ENSG00000156675,NA,NA
HBTAR009702,NUBPL,C14orf127; IND1; MC1DN21; huInd1,nucleotide binding protein like,protein-coding,NA,Homo sapiens,9606,14q12,14,80224,613621,20278,ENSG00000151413,NA,NA
HBTAR009703,ORAI2,C7orf19; CBCIP2; MEM142B; TMEM142B,ORAI calcium release-activated calcium modulator 2,protein-coding,NA,Homo sapiens,9606,7q22.1,7,80228,610929,21667,ENSG00000160991,NA,NA
HBTAR009704,RUFY1,RABIP4; ZFYVE12,RUN and FYVE domain containing 1,protein-coding,NA,Homo sapiens,9606,5q35.3,5,80230,610327,19760,ENSG00000176783,NA,NA
HBTAR009705,FAAP100,C17orf70,FA core complex associated protein 100,protein-coding,NA,Homo sapiens,9606,17q25.3,17,80233,611301,26171,ENSG00000185504,NA,NA
HBTAR009706,PIGZ,GPI-MT-IV; PIG-Z; SMP3,phosphatidylinositol glycan anchor biosynthesis class Z,protein-coding,NA,Homo sapiens,9606,3q29,3,80235,611671,30596,ENSG00000119227,NA,NA
HBTAR009707,SLC35F5,NA,solute carrier family 35 member F5,protein-coding,NA,Homo sapiens,9606,2q14.1,2,80255,NA,23617,ENSG00000115084,NA,NA
HBTAR009708,ZNF430,NA,zinc finger protein 430,protein-coding,NA,Homo sapiens,9606,19p12,19,80264,NA,20808,ENSG00000118620,NA,NA
HBTAR009709,EDEM3,C1orf22,ER degradation enhancing alpha-mannosidase like protein 3,protein-coding,NA,Homo sapiens,9606,1q25.3,1,80267,610214,16787,ENSG00000116406,NA,NA
HBTAR009710,HSD3B7,CBAS1; PFIC4; SDR11E3,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 7",protein-coding,NA,Homo sapiens,9606,16p11.2,16,80270,607764,18324,ENSG00000099377,NA,NA
HBTAR009711,ITPKC,IP3-3KC; IP3KC,inositol-trisphosphate 3-kinase C,protein-coding,NA,Homo sapiens,9606,19q13.2,19,80271,606476,14897,ENSG00000086544,NA,NA
HBTAR009712,GRPEL1,GrpE; HMGE; mt-GrpE#1,"GrpE like 1, mitochondrial",protein-coding,NA,Homo sapiens,9606,4p16.1,4,80273,606173,19696,ENSG00000109519,NA,NA
HBTAR009713,MTERF2,MTERFD3; mTERFL,mitochondrial transcription termination factor 2,protein-coding,NA,Homo sapiens,9606,12q23.3,12,80298,616929,30779,ENSG00000120832,NA,NA
HBTAR009714,PLEKHO2,PLEKHQ1; PP1628; pp9099,pleckstrin homology domain containing O2,protein-coding,NA,Homo sapiens,9606,15q22.31,15,80301,NA,30026,ENSG00000241839,NA,NA
HBTAR009715,EFHD1,MST133; MSTP133; PP3051; SWS2,EF-hand domain family member D1,protein-coding,NA,Homo sapiens,9606,2q37.1,2,80303,611617,29556,ENSG00000115468,NA,NA
HBTAR009716,MED28,1500003D12Rik; EG1; magicin,mediator complex subunit 28,protein-coding,NA,Homo sapiens,9606,4p15.32,4,80306,610311,24628,ENSG00000118579,NA,NA
HBTAR009717,FLAD1,FAD1; FADS; LSMFLAD; PP591,flavin adenine dinucleotide synthetase 1,protein-coding,NA,Homo sapiens,9606,1q21.3,1,80308,610595,24671,ENSG00000160688,NA,NA
HBTAR009718,KLHL15,HEL-S-305,kelch like family member 15,protein-coding,NA,Homo sapiens,9606,Xp22.11,X,80311,300980,29347,ENSG00000174010,NA,NA
HBTAR009719,TET1,CXXC6; LCX; bA119F7.1,tet methylcytosine dioxygenase 1,protein-coding,NA,Homo sapiens,9606,10q21.3,10,80312,607790,29484,ENSG00000138336,NA,NA
HBTAR009720,EPC1,Epl1,enhancer of polycomb homolog 1,protein-coding,NA,Homo sapiens,9606,10p11.22,10,80314,610999,19876,ENSG00000120616,NA,NA
HBTAR009721,CPEB4,CPE-BP4; hCPEB-4,cytoplasmic polyadenylation element binding protein 4,protein-coding,NA,Homo sapiens,9606,5q35.2,5,80315,610607,21747,ENSG00000113742,NA,NA
HBTAR009722,ZKSCAN3,ZF47; ZFP306; ZNF306; ZNF309; ZSCAN13; ZSCAN35; Zfp47; dJ874C20.1; dJ874C20.1.; zfp-47,zinc finger with KRAB and SCAN domains 3,protein-coding,NA,Homo sapiens,9606,6p22.1,6,80317,612791,13853,ENSG00000189298,NA,NA
HBTAR009723,SP6,EPFN; EPIPROFIN; KLF14,Sp6 transcription factor,protein-coding,NA,Homo sapiens,9606,17q21.32,17,80320,608613,14530,ENSG00000189120,NA,NA
HBTAR009724,CEP70,BITE,centrosomal protein 70,protein-coding,NA,Homo sapiens,9606,3q22.3,3,80321,614310,29972,ENSG00000114107,NA,NA
HBTAR009725,CCDC68,SE57-1,coiled-coil domain containing 68,protein-coding,NA,Homo sapiens,9606,18q21.2,18,80323,616909,24350,ENSG00000166510,NA,NA
HBTAR009726,PUS1,MLASA1,pseudouridine synthase 1,protein-coding,NA,Homo sapiens,9606,12q24.33,12,80324,608109,15508,ENSG00000177192,NA,NA
HBTAR009727,ABTB1,BPOZ; BTB3; BTBD21; EF1ABP; PP2259,ankyrin repeat and BTB domain containing 1,protein-coding,NA,Homo sapiens,9606,3q21.3,3,80325,608308,18275,ENSG00000114626,NA,NA
HBTAR009728,WNT10A,OODD; SSPS; STHAG4,Wnt family member 10A,protein-coding,NA,Homo sapiens,9606,2q35,2,80326,606268,13829,ENSG00000135925,NA,NA
HBTAR009729,ULBP2,ALCAN-alpha; N2DL2; NKG2DL2; RAET1H; RAET1L,UL16 binding protein 2,protein-coding,NA,Homo sapiens,9606,6q25.1,6,80328,605698,14894,ENSG00000131015,NA,NA
HBTAR009730,ULBP1,N2DL-1; NKG2DL1; RAET1I,UL16 binding protein 1,protein-coding,NA,Homo sapiens,9606,6q25.1,6,80329,605697,14893,ENSG00000111981,NA,NA
HBTAR009731,DNAJC5,CLN4; CLN4B; CSP; DNAJC5A; NCL; mir-941-2; mir-941-3; mir-941-4; mir-941-5,DnaJ heat shock protein family (Hsp40) member C5,protein-coding,NA,Homo sapiens,9606,20q13.33,20,80331,611203,16235,ENSG00000101152,NA,NA
HBTAR009732,ADAM33,C20orf153; DJ964F7.1,ADAM metallopeptidase domain 33,protein-coding,Research target,Homo sapiens,9606,20p13,20,80332,607114,15478,ENSG00000149451,NA,T11192
HBTAR009733,KCNIP4,CALP; KCHIP4,potassium voltage-gated channel interacting protein 4,protein-coding,NA,Homo sapiens,9606,4p15.31-p15.2,4,80333,608182,30083,ENSG00000185774,NA,NA
HBTAR009734,PABPC1L,C20orf119; EPAB; PABPC1L1; dJ1069P2.3,poly(A) binding protein cytoplasmic 1 like,protein-coding,NA,Homo sapiens,9606,20q13.12,20,80336,NA,15797,ENSG00000101104,NA,NA
HBTAR009735,PNPLA3,ADPN; C22orf20; iPLA(2)epsilon,patatin like phospholipase domain containing 3,protein-coding,NA,Homo sapiens,9606,22q13.31,22,80339,609567,18590,ENSG00000100344,NA,NA
HBTAR009736,BPIFB2,BPIL1; C20orf184; LPLUNC2; RYSR; dJ726C3.2,BPI fold containing family B member 2,protein-coding,NA,Homo sapiens,9606,20q11.21,20,80341,614108,16177,ENSG00000078898,NA,NA
HBTAR009737,TRAF3IP3,T3JAM,TRAF3 interacting protein 3,protein-coding,NA,Homo sapiens,9606,1q32.2,1,80342,608255,30766,ENSG00000009790,NA,NA
HBTAR009738,SEL1L2,C20orf50; sel-1L2,SEL1L2 adaptor subunit of ERAD E3 ligase,protein-coding,NA,Homo sapiens,9606,20p12.1,20,80343,614289,15897,ENSG00000101251,NA,NA
HBTAR009739,DCAF11,GL014; PRO2389; WDR23,DDB1 and CUL4 associated factor 11,protein-coding,NA,Homo sapiens,9606,14q12,14,80344,613317,20258,ENSG00000100897,NA,NA
HBTAR009740,ZSCAN16,ZNF392; ZNF435; dJ265C24.3,zinc finger and SCAN domain containing 16,protein-coding,NA,Homo sapiens,9606,6p22.1,6,80345,618544,20813,ENSG00000196812,NA,NA
HBTAR009741,COASY,DPCK; NBIA6; NBP; PCH12; PPAT; UKR1; pOV-2,Coenzyme A synthase,protein-coding,Research target,Homo sapiens,9606,17q21.2,17,80347,609855,29932,ENSG00000068120,NA,T98179
HBTAR009742,WDR61,REC14; SKI8,WD repeat domain 61,protein-coding,NA,Homo sapiens,9606,15q25.1,15,80349,609540,30300,ENSG00000140395,NA,NA
HBTAR009743,TNKS2,ARTD6; PARP-5b; PARP-5c; PARP5B; PARP5C; TANK2; TNKL; pART6,tankyrase 2,protein-coding,Patented target,Homo sapiens,9606,10q23.32,10,80351,607128,15677,ENSG00000107854,NA,T38087
HBTAR009744,RNF39,FAP216; HZF; HZFW; LIRF,ring finger protein 39,protein-coding,NA,Homo sapiens,9606,6p22.1,6,80352,607524,18064,ENSG00000204618,NA,NA
HBTAR009745,PDCD1LG2,B7DC; Btdc; CD273; PD-L2; PDCD1L2; PDL2; bA574F11.2,programmed cell death 1 ligand 2,protein-coding,Patented target,Homo sapiens,9606,9p24.1,9,80380,605723,18731,ENSG00000197646,NA,T50035
HBTAR009746,CD276,4Ig-B7-H3; B7-H3; B7H3; B7RP-2,CD276 molecule,protein-coding,Clinical Trial target,Homo sapiens,9606,15q24.1,15,80381,605715,19137,ENSG00000103855,NA,T45612
HBTAR009747,UBXN6,UBXD1; UBXDC2,UBX domain protein 6,protein-coding,NA,Homo sapiens,9606,19p13.3,19,80700,611946,14928,ENSG00000167671,NA,NA
HBTAR009748,SLC19A3,BBGD; THMD2; THTR2; thTr-2,solute carrier family 19 member 3,protein-coding,Research target,Homo sapiens,9606,2q36.3,2,80704,606152,16266,ENSG00000135917,NA,T55932
HBTAR009749,TSGA10,CEP4L; CT79; SPGF26,testis specific 10,protein-coding,NA,Homo sapiens,9606,2q11.2,2,80705,607166,14927,ENSG00000135951,NA,NA
HBTAR009750,ESX1,ESX1L; ESXR1,ESX homeobox 1,protein-coding,NA,Homo sapiens,9606,Xq22.2,X,80712,300154,14865,ENSG00000123576,NA,NA
HBTAR009751,SLC35G2,TMEM22,solute carrier family 35 member G2,protein-coding,NA,Homo sapiens,9606,3q22.3,3,80723,617812,28480,ENSG00000168917,NA,NA
HBTAR009752,ACAD10,NA,acyl-CoA dehydrogenase family member 10,protein-coding,NA,Homo sapiens,9606,12q24.12,12,80724,611181,21597,ENSG00000111271,NA,NA
HBTAR009753,IQCN,KIAA1683,IQ motif containing N,protein-coding,NA,Homo sapiens,9606,19p13.11,19,80726,NA,29350,ENSG00000130518,NA,NA
HBTAR009754,TTYH3,NA,tweety family member 3,protein-coding,NA,Homo sapiens,9606,7p22.3,7,80727,608919,22222,ENSG00000136295,NA,NA
HBTAR009755,ARHGAP39,CrGAP; Vilse,Rho GTPase activating protein 39,protein-coding,NA,Homo sapiens,9606,8q24.3,8,80728,615880,29351,ENSG00000147799,NA,NA
HBTAR009756,SLC44A4,C6orf29; CTL4; DFNA72; NG22; TPPT; hTPPT1,solute carrier family 44 member 4,protein-coding,Clinical Trial target,Homo sapiens,9606,6p21.33,6,80736,606107,13941,ENSG00000204385,NA,T56362
HBTAR009757,VWA7,C6orf27; G7c; NG37,von Willebrand factor A domain containing 7,protein-coding,NA,Homo sapiens,9606,6p21.33,6,80737,609693,13939,ENSG00000204396,NA,NA
HBTAR009758,THUMPD2,C2orf8,THUMP domain containing 2,protein-coding,NA,Homo sapiens,9606,2p22.1|2p22-p21,2,80745,611751,14890,ENSG00000138050,NA,NA
HBTAR009759,TSEN2,PCH2B; SEN2; SEN2L,tRNA splicing endonuclease subunit 2,protein-coding,NA,Homo sapiens,9606,3p25.2,3,80746,608753,28422,ENSG00000154743,NA,NA
HBTAR009760,AARSD1,NA,alanyl-tRNA synthetase domain containing 1,protein-coding,NA,Homo sapiens,9606,17q21.31,17,80755,613212,28417,ENSG00000266967,NA,NA
HBTAR009761,PRR7,NA,"proline rich 7, synaptic",protein-coding,NA,Homo sapiens,9606,5q35.3,5,80758,618306,28130,ENSG00000131188,NA,NA
HBTAR009762,ITIH5,ITI-HC5; PP14776,inter-alpha-trypsin inhibitor heavy chain 5,protein-coding,NA,Homo sapiens,9606,10p14,10,80760,609783,21449,ENSG00000123243,NA,NA
HBTAR009763,NDFIP1,N4WBP5,Nedd4 family interacting protein 1,protein-coding,NA,Homo sapiens,9606,5q31.3,5,80762,612050,17592,ENSG00000131507,NA,NA
HBTAR009764,THAP7,NA,THAP domain containing 7,protein-coding,NA,Homo sapiens,9606,22q11.21,22,80764,609518,23190,ENSG00000184436,NA,NA
HBTAR009765,STARD5,NA,StAR related lipid transfer domain containing 5,protein-coding,NA,Homo sapiens,9606,15q25.1,15,80765,607050,18065,ENSG00000172345,NA,NA
HBTAR009766,TMEM177,NA,transmembrane protein 177,protein-coding,NA,Homo sapiens,9606,2q14.2,2,80775,NA,28143,ENSG00000144120,NA,NA
HBTAR009767,CYB5B,CYB5-M; CYPB5M; OMB5,cytochrome b5 type B,protein-coding,NA,Homo sapiens,9606,16q22.1,16,80777,611964,24374,ENSG00000103018,NA,NA
HBTAR009768,ZNF34,KOX32,zinc finger protein 34,protein-coding,NA,Homo sapiens,9606,8q24.3,8,80778,194526,13098,ENSG00000196378,NA,NA
HBTAR009769,COL18A1,GLCC; KNO; KNO1; KS,collagen type XVIII alpha 1 chain,protein-coding,Clinical Trial target,Homo sapiens,9606,21q22.3,21,80781,120328,2195,ENSG00000182871,NA,T75788
HBTAR009770,CMIP,TCMIP,c-Maf inducing protein,protein-coding,NA,Homo sapiens,9606,16q23.2-q23.3,16,80790,610112,24319,ENSG00000153815,NA,NA
HBTAR009771,CEP44,KIAA1712; PS1TP3,centrosomal protein 44,protein-coding,NA,Homo sapiens,9606,4q34.1,4,80817,NA,29356,ENSG00000164118,NA,NA
HBTAR009772,ZNF436,ZNF; Zfp46,zinc finger protein 436,protein-coding,NA,Homo sapiens,9606,1p36.12,1,80818,611703,20814,ENSG00000125945,NA,NA
HBTAR009773,BHLHB9,GASP3; p60TRP,basic helix-loop-helix family member b9,protein-coding,NA,Homo sapiens,9606,Xq22.1,X,80823,300921,29353,ENSG00000198908,NA,NA
HBTAR009774,DUSP16,MKP-7; MKP7,dual specificity phosphatase 16,protein-coding,NA,Homo sapiens,9606,12p13.2,12,80824,607175,17909,ENSG00000111266,NA,NA
HBTAR009775,ZFP91,DMS-8; DSM-8; FKSG11; PZF; ZFP-91; ZNF757,"ZFP91 zinc finger protein, atypical E3 ubiquitin ligase",protein-coding,NA,Homo sapiens,9606,11q12.1,11,80829,NA,14983,ENSG00000186660,NA,NA
